what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462384509456
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1462384615093
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462384615282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462384665789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1462384721470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462384729495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462384733179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462384755783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462384779188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462384906597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462384947478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1462384950208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1462384952363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462384953240
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1462384968447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1462384969281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462384970531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462385026873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462385073663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385106502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385106767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385130770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385130895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462385141585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385163125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385163284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1462385192083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385194242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385194413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462385197406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462385223263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1462385227265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1462385232567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1462385248482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1462385250342
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462385258529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462385270476
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462385279230
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462385288458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385327878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385328050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462385332351
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1462385370833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385371241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385374445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385374493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385383172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385383195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385387798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385387813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385389394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385389411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385394712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385394728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385395651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385395683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385399051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385399083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385400072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385400104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385403216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385403232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385403919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385403935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385406019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385406051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385406568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385406583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385408036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385408068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385409367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385409399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385412516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385412531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462385413469
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1462385417940
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462385497481
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1462387342085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462387354068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462387364220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462387369875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462387376517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462387391891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462387470587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1462387470634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462387477648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462387478562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462387478578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462387486615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462387507061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1462387507093
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462387518126
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462387518188
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1462387521969
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462387522329
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462387522393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462387548781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462392024871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462392029018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462455885964
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1462455889693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462455894759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462455899506
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462455899864
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462455899911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462455901413
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462455904320
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1462455904710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1462455905726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462455906909
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1462455915826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462455918046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462455918220
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1462455925610
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462455962101
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1462455964582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462455975385
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1462455978393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462456012059
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1462456015210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462456047223
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1462456050639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462456054976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462456086427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462456089079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462456106732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462456115437
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1462456118666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462456145515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462456297646
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1462456300064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462456306336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462456314182
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462456314541
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462456314604
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1462456318831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462456320251
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1462456322294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462456323168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462456348549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1462456383993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1462456386099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1462456386894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462456395755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462456407767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456411199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1462456421511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1462456424334
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462456429139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462456447688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462456451556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1462456454786
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456466283
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456466829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456466907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456466938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456467016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456467032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456467078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456467156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456467188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456467266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456467328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456467406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456467437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456467515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456467578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456467656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456467687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456467765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456467827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456467905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456467936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456468436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456468670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456468857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456469028
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456469294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456469465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456469652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456470276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462456471415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462456497452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462456526842
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462456529229
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462456537668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1462456546888
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1462456550897
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462456551209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1462456562020
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462456566638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456571599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456571755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456576435
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456576575
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462456577636
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462456582300
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1462456587947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462456590381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462456590506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462456591145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456607931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462456609195
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1462456613157
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1462456614748
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462456626907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462456655174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462456658169
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1462456661835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462456669370
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1462456670290
no handler,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1462456692571
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462456694334
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1462456696097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462456697220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462456765220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462456767919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1462456768278
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1462456769276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462456771133
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1462456772911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462456773660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456786733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462456787404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1462456787903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462456790025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462456799806
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1462456803706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1462456806623
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462456808495
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462456808557
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1462456810351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462456811709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462456811849
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1462456814595
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462456814766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462456818432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462456820320
